ContractID,ContractType,Department,VendorID,ContractValue,PaymentTerms,Payment_Method,TransactionDate,IsFraud
168,Services,Bridge and Highway,v5,99966.74,Net 60,Bank Transfer,2023-05-06,false
169,Supply,Transportation,v3,62501.72,Net 45,Bank Transfer,2023-06-08,false
170,Supply,Bridge and Highway,v2,79803.62,Net 30,PayPal,2023-08-25,false
171,Services,Transportation,v3,41095.82,Net 30,Credit Card,2023-09-11,false
172,Maintenance,Public Works,v4,38593.54,Net 30,Credit Card,2023-09-09,true
173,Services,Bridge and Highway,v5,44388.5,Net 45,Credit Card,2023-10-21,false
174,Services,Transportation,v5,16695.18,Net 45,Credit Card,2023-03-11,true
175,Services,Transportation,v5,27343.8,Net 30,Bank Transfer,2023-10-01,true
176,Construction,Public Works,v1,80562.53,Net 45,Credit Card,2023-08-03,true
177,Maintenance,Public Works,v4,83874.32,Net 60,Bank Transfer,2022-11-16,true
178,Supply,Transportation,v3,44718.13,Net 60,Bank Transfer,2023-01-13,false
179,Maintenance,Airport,v3,32647.37,Net 30,PayPal,2023-05-19,false
180,Supply,Public Works,v1,14201.96,Net 30,Bank Transfer,2023-07-29,false
181,Maintenance,Engineering,v4,82505.9,Net 60,PayPal,2023-04-15,true
182,Services,Airport,v1,20028.98,Net 45,Bank Transfer,2023-09-20,false
183,Maintenance,Bridge and Highway,v1,45272.64,Net 30,PayPal,2023-02-24,false
184,Maintenance,Public Works,v2,19878.73,Net 30,Bank Transfer,2023-01-14,false
185,Services,Public Works,v2,45976.2,Net 30,Credit Card,2023-04-03,false
186,Services,Transportation,v5,43041.71,Net 30,PayPal,2023-09-29,true
187,Maintenance,Engineering,v3,78269.73,Net 60,PayPal,2023-08-12,false
188,Construction,Transportation,v1,40074.68,Net 60,PayPal,2023-07-08,true
189,Supply,Transportation,v3,32626.74,Net 30,Bank Transfer,2023-10-06,true
190,Construction,Airport,v4,38048.3,Net 45,PayPal,2022-12-01,true
191,Supply,Engineering,v1,57004.29,Net 60,PayPal,2023-06-02,true
192,Services,Engineering,v3,50328.75,Net 60,Credit Card,2023-08-06,false
193,Supply,Bridge and Highway,v4,22027.53,Net 30,Bank Transfer,2022-11-05,true
194,Construction,Port,v4,76519.78,Net 30,Credit Card,2022-12-11,true
195,Maintenance,Bridge and Highway,v2,54786.03,Net 60,Bank Transfer,2023-08-30,false
196,Supply,Engineering,v1,50348.4,Net 30,PayPal,2022-11-02,true
197,Construction,Bridge and Highway,v2,60498.26,Net 45,Bank Transfer,2023-05-12,false
198,Supply,Engineering,v1,92603.65,Net 60,Bank Transfer,2023-04-06,false
199,Services,Engineering,v4,67655.41,Net 60,Bank Transfer,2023-01-07,true
200,Services,Bridge and Highway,v4,99780.37,Net 45,Credit Card,2023-03-31,false
201,Construction,Transportation,v5,75534.97,Net 30,Bank Transfer,2023-07-18,false
202,Maintenance,Public Works,v1,57668.99,Net 60,PayPal,2023-08-20,false
203,Maintenance,Transportation,v5,11233.03,Net 45,Credit Card,2023-09-15,true
204,Supply,Airport,v1,97226.2,Net 30,Bank Transfer,2023-07-12,true
205,Maintenance,Transportation,v5,18931.42,Net 60,PayPal,2023-04-07,false
206,Supply,Airport,v5,51774.43,Net 45,Credit Card,2023-06-21,true
207,Construction,Airport,v1,75111.1,Net 45,Bank Transfer,2022-12-08,true
208,Maintenance,Public Works,v4,88971.48,Net 60,Bank Transfer,2023-09-05,true
209,Construction,Airport,v3,88520.41,Net 60,PayPal,2023-03-13,true
210,Supply,Engineering,v1,82371.06,Net 60,PayPal,2023-06-06,true
211,Services,Port,v3,62796.53,Net 60,Credit Card,2023-06-08,true
212,Services,Transportation,v4,35427.39,Net 30,Credit Card,2023-03-09,true
213,Construction,Bridge and Highway,v4,61617.97,Net 30,Credit Card,2023-02-15,true
214,Maintenance,Engineering,v3,10059.8,Net 30,Credit Card,2022-12-13,true
215,Maintenance,Engineering,v3,55223.71,Net 45,Bank Transfer,2023-08-08,true
216,Maintenance,Port,v2,49774.21,Net 60,PayPal,2023-02-20,true
217,Services,Port,v1,61228.9,Net 30,PayPal,2022-11-17,false
218,Services,Airport,v1,56155.93,Net 30,Credit Card,2023-07-08,false
219,Construction,Bridge and Highway,v2,65088.94,Net 60,PayPal,2022-11-26,false
220,Construction,Airport,v3,53487.01,Net 45,Credit Card,2022-11-17,true
221,Supply,Port,v1,59584.04,Net 45,PayPal,2023-01-09,true
222,Services,Port,v4,60376.75,Net 30,PayPal,2023-02-01,false
223,Maintenance,Engineering,v3,88464.3,Net 45,PayPal,2023-01-18,false
224,Supply,Airport,v1,19312.14,Net 30,Credit Card,2023-08-14,true
225,Services,Port,v3,32422.21,Net 45,Bank Transfer,2023-06-19,false
226,Construction,Transportation,v4,23030.26,Net 30,PayPal,2023-06-12,false
227,Construction,Public Works,v3,42227.39,Net 45,Credit Card,2023-02-25,false
228,Construction,Airport,v5,80069.14,Net 60,Bank Transfer,2023-09-16,false
229,Services,Airport,v1,42722.43,Net 30,Bank Transfer,2023-04-09,true
230,Construction,Bridge and Highway,v3,26399.54,Net 30,Bank Transfer,2023-05-22,true
231,Maintenance,Public Works,v1,85431.3,Net 60,PayPal,2023-06-30,false
232,Supply,Transportation,v2,92702.38,Net 45,Credit Card,2022-12-14,true
233,Services,Airport,v3,61729.44,Net 60,Credit Card,2023-09-28,false
234,Construction,Engineering,v1,73799.41,Net 30,Credit Card,2023-01-02,false
235,Services,Bridge and Highway,v1,17414.86,Net 60,Credit Card,2023-01-03,false
236,Maintenance,Public Works,v3,18740.72,Net 30,Bank Transfer,2023-05-24,false
237,Construction,Transportation,v4,67464.87,Net 60,Credit Card,2023-03-13,true
238,Construction,Bridge and Highway,v3,62249.92,Net 45,PayPal,2023-10-12,false
239,Construction,Port,v2,21743.64,Net 60,Bank Transfer,2022-11-04,true
240,Construction,Engineering,v4,62136.22,Net 60,Bank Transfer,2023-04-02,false
241,Maintenance,Airport,v5,42085.57,Net 45,PayPal,2023-02-15,true
242,Maintenance,Engineering,v2,48840.07,Net 30,Bank Transfer,2023-10-08,false
243,Services,Airport,v5,55969.43,Net 45,PayPal,2022-12-16,false
244,Maintenance,Engineering,v3,95990.64,Net 45,Credit Card,2023-02-05,false
245,Supply,Public Works,v3,49218.41,Net 30,PayPal,2023-07-19,false
246,Services,Transportation,v2,96223.54,Net 30,Credit Card,2022-10-30,true
247,Services,Transportation,v2,92499.26,Net 45,PayPal,2023-07-13,true
248,Maintenance,Transportation,v3,72078.8,Net 60,Bank Transfer,2023-09-23,false
249,Maintenance,Transportation,v2,78380.39,Net 60,PayPal,2023-03-25,true
250,Services,Engineering,v1,96316.09,Net 45,PayPal,2023-01-01,true
251,Maintenance,Transportation,v1,79018.36,Net 60,Bank Transfer,2023-01-08,false
252,Supply,Port,v5,19364.1,Net 45,PayPal,2022-11-01,true
253,Maintenance,Bridge and Highway,v4,46733.09,Net 45,Bank Transfer,2022-11-24,true
254,Maintenance,Public Works,v2,31351.49,Net 45,PayPal,2023-09-30,true
255,Construction,Port,v5,99965.71,Net 45,PayPal,2022-11-18,true
256,Supply,Engineering,v5,40268.37,Net 45,PayPal,2023-05-05,false
257,Supply,Engineering,v1,20946.71,Net 30,Bank Transfer,2023-09-13,true
258,Construction,Port,v3,50230.59,Net 45,Bank Transfer,2023-06-19,false
259,Construction,Bridge and Highway,v1,10628.15,Net 30,Credit Card,2022-12-31,true
260,Construction,Airport,v5,80758.28,Net 30,Credit Card,2023-02-28,true
261,Supply,Public Works,v5,79995.95,Net 45,Bank Transfer,2023-10-29,false
262,Construction,Port,v5,98953.56,Net 45,Bank Transfer,2023-02-01,true
263,Maintenance,Transportation,v3,13235.64,Net 60,Credit Card,2023-02-04,true
264,Maintenance,Airport,v3,58977.35,Net 60,PayPal,2023-06-13,true
265,Maintenance,Bridge and Highway,v2,80781.85,Net 45,Bank Transfer,2023-06-16,true
266,Maintenance,Engineering,v1,67747.69,Net 60,PayPal,2023-09-02,false
267,Supply,Airport,v4,91175.78,Net 45,PayPal,2023-03-19,true
268,Construction,Transportation,v5,43620.05,Net 45,PayPal,2023-03-15,true
269,Construction,Airport,v5,38391.04,Net 45,PayPal,2023-05-19,false
270,Services,Transportation,v2,70358.24,Net 45,Credit Card,2023-09-27,false
271,Services,Port,v1,21471.35,Net 45,Bank Transfer,2022-11-06,false
272,Supply,Engineering,v2,52021.24,Net 60,Credit Card,2023-05-02,false
273,Supply,Transportation,v4,99477.81,Net 45,PayPal,2023-05-22,false
274,Maintenance,Public Works,v4,53994.09,Net 30,PayPal,2022-11-21,true
275,Maintenance,Port,v3,82692.08,Net 60,Credit Card,2023-01-01,false
276,Services,Transportation,v4,94630.1,Net 30,Credit Card,2023-09-03,false
277,Services,Transportation,v4,51930.23,Net 30,Bank Transfer,2023-04-16,true
278,Supply,Airport,v1,88750.5,Net 30,PayPal,2023-01-20,true
279,Maintenance,Public Works,v4,61879.82,Net 30,PayPal,2023-08-31,true
280,Maintenance,Bridge and Highway,v5,75932.0,Net 45,Credit Card,2023-01-09,true
281,Services,Bridge and Highway,v3,66949.06,Net 45,Credit Card,2023-10-24,false
282,Maintenance,Public Works,v2,22909.65,Net 30,Credit Card,2023-05-24,true
283,Maintenance,Airport,v5,56887.78,Net 30,Bank Transfer,2023-04-25,true
284,Maintenance,Airport,v3,44875.86,Net 45,PayPal,2023-02-19,true
285,Supply,Transportation,v3,63336.25,Net 60,Credit Card,2023-01-09,true
286,Services,Public Works,v1,63859.02,Net 60,Bank Transfer,2023-03-23,true
287,Maintenance,Public Works,v1,35339.66,Net 30,Bank Transfer,2023-10-20,true
288,Construction,Public Works,v4,84124.52,Net 60,Bank Transfer,2023-10-17,false
289,Construction,Engineering,v1,83204.22,Net 30,Bank Transfer,2023-08-21,false
290,Supply,Bridge and Highway,v2,37483.47,Net 60,Credit Card,2023-01-25,false
291,Services,Port,v5,77808.92,Net 30,PayPal,2023-09-17,false
292,Maintenance,Bridge and Highway,v2,50170.26,Net 45,Credit Card,2023-06-01,true
293,Maintenance,Transportation,v5,17610.94,Net 60,PayPal,2023-10-23,false
294,Maintenance,Airport,v3,65508.14,Net 45,PayPal,2023-06-01,false
295,Supply,Airport,v3,15147.17,Net 45,Credit Card,2023-05-27,false
296,Services,Airport,v4,99209.18,Net 45,Credit Card,2022-12-23,false
297,Maintenance,Port,v3,52407.08,Net 45,Bank Transfer,2023-06-03,true
298,Maintenance,Transportation,v3,55743.65,Net 45,PayPal,2023-09-23,true
299,Supply,Public Works,v1,97371.89,Net 60,Bank Transfer,2023-07-02,false
300,Maintenance,Bridge and Highway,v3,67626.03,Net 45,PayPal,2023-02-05,false
301,Construction,Port,v1,72984.99,Net 45,PayPal,2023-05-31,false
302,Maintenance,Engineering,v3,36263.7,Net 30,Bank Transfer,2023-01-27,false
303,Maintenance,Airport,v2,52010.22,Net 45,Credit Card,2023-10-14,false
304,Supply,Port,v2,18877.99,Net 45,Bank Transfer,2022-11-06,false
305,Construction,Transportation,v2,77721.71,Net 30,Credit Card,2023-09-08,false
306,Maintenance,Port,v4,54260.46,Net 45,PayPal,2022-11-20,false
307,Services,Bridge and Highway,v3,39859.24,Net 45,PayPal,2023-06-24,false
308,Supply,Airport,v5,62469.89,Net 30,Credit Card,2023-10-05,false
309,Construction,Bridge and Highway,v1,79102.23,Net 60,PayPal,2022-12-05,false
310,Supply,Bridge and Highway,v2,32250.18,Net 45,Bank Transfer,2023-01-01,false
311,Construction,Public Works,v3,62224.28,Net 60,PayPal,2023-06-01,true
312,Construction,Bridge and Highway,v4,17292.77,Net 30,Bank Transfer,2023-04-01,false
313,Construction,Airport,v3,16557.74,Net 30,PayPal,2023-01-24,true
314,Supply,Engineering,v4,20937.37,Net 60,Credit Card,2022-12-09,true
315,Construction,Public Works,v3,79855.2,Net 45,Bank Transfer,2023-03-09,false
316,Supply,Port,v5,42001.95,Net 30,PayPal,2022-12-04,true
317,Construction,Engineering,v2,79888.58,Net 60,Bank Transfer,2022-12-28,true
318,Construction,Bridge and Highway,v2,63901.9,Net 60,PayPal,2023-10-17,false
319,Supply,Bridge and Highway,v3,75643.42,Net 45,Credit Card,2023-07-31,false
320,Services,Port,v4,30196.41,Net 45,Bank Transfer,2023-02-23,false
321,Services,Port,v1,97197.09,Net 60,PayPal,2022-12-01,true
322,Services,Engineering,v4,63219.74,Net 30,Credit Card,2023-05-16,true
323,Maintenance,Port,v1,65287.67,Net 60,PayPal,2023-01-11,true
324,Supply,Transportation,v3,71486.0,Net 45,Bank Transfer,2023-03-14,true
325,Maintenance,Public Works,v2,67103.28,Net 30,Credit Card,2023-08-12,false
326,Services,Airport,v5,13883.8,Net 30,Bank Transfer,2023-04-14,false
327,Services,Airport,v5,51235.38,Net 45,Credit Card,2023-08-21,false
328,Maintenance,Transportation,v1,90693.68,Net 45,Credit Card,2023-04-19,true
329,Supply,Public Works,v5,20430.07,Net 30,PayPal,2023-05-29,true
330,Maintenance,Public Works,v1,73838.93,Net 60,Bank Transfer,2023-05-01,true
331,Services,Bridge and Highway,v5,95624.6,Net 30,PayPal,2023-03-08,true
332,Maintenance,Port,v3,66106.16,Net 60,Bank Transfer,2023-07-20,true
333,Construction,Bridge and Highway,v1,20793.56,Net 30,Credit Card,2023-10-17,false
334,Construction,Port,v3,51253.51,Net 30,Credit Card,2023-05-20,true
335,Construction,Public Works,v2,11581.16,Net 30,Bank Transfer,2023-03-27,true
336,Maintenance,Engineering,v5,24824.73,Net 45,Credit Card,2022-11-04,false
337,Services,Port,v4,84865.31,Net 60,Bank Transfer,2022-11-13,true
338,Services,Port,v1,99885.4,Net 60,PayPal,2023-06-24,true
339,Services,Transportation,v4,45914.25,Net 60,Bank Transfer,2022-11-01,true
340,Services,Port,v2,15266.82,Net 30,Credit Card,2022-12-04,false
341,Services,Bridge and Highway,v4,11098.22,Net 45,Bank Transfer,2023-05-15,false
342,Maintenance,Engineering,v1,83812.09,Net 30,PayPal,2022-12-28,false
343,Supply,Engineering,v5,89290.9,Net 30,Credit Card,2023-03-12,true
344,Maintenance,Transportation,v4,51989.55,Net 60,Credit Card,2023-02-27,true
345,Construction,Airport,v4,33412.13,Net 30,PayPal,2023-05-15,true
346,Supply,Bridge and Highway,v2,89690.19,Net 45,Credit Card,2023-10-10,false
347,Construction,Airport,v3,55989.15,Net 45,Credit Card,2022-10-31,false
348,Construction,Airport,v1,15411.83,Net 45,PayPal,2022-11-17,true
349,Construction,Public Works,v4,57060.29,Net 60,Bank Transfer,2023-02-20,false
350,Supply,Bridge and Highway,v1,21566.02,Net 30,PayPal,2023-06-19,false
351,Construction,Transportation,v4,70880.93,Net 45,Bank Transfer,2022-11-05,true
352,Maintenance,Transportation,v5,64019.36,Net 45,Credit Card,2023-02-24,false
353,Supply,Port,v3,80215.07,Net 30,Bank Transfer,2023-02-25,true
354,Supply,Airport,v3,31870.1,Net 45,PayPal,2023-02-10,false
355,Maintenance,Public Works,v5,43229.16,Net 45,Credit Card,2023-09-16,false
356,Construction,Public Works,v1,41376.3,Net 30,Credit Card,2023-06-11,true
357,Construction,Port,v4,29116.81,Net 30,Credit Card,2023-06-20,false
358,Services,Engineering,v2,29830.74,Net 60,Credit Card,2022-12-24,true
359,Supply,Public Works,v5,57883.92,Net 30,PayPal,2023-04-01,false
360,Services,Engineering,v1,75880.66,Net 60,PayPal,2023-05-05,false
361,Maintenance,Bridge and Highway,v1,22228.85,Net 30,PayPal,2023-07-22,false
362,Maintenance,Airport,v5,79309.6,Net 30,Credit Card,2023-09-06,true
363,Supply,Public Works,v3,37265.73,Net 30,Bank Transfer,2023-02-14,false
364,Construction,Bridge and Highway,v4,18147.94,Net 30,Bank Transfer,2022-11-11,true
365,Construction,Transportation,v2,98756.55,Net 45,Bank Transfer,2023-08-12,false
366,Maintenance,Transportation,v2,38883.85,Net 30,PayPal,2023-02-08,false
367,Supply,Transportation,v1,69029.36,Net 30,Credit Card,2023-04-01,true
368,Supply,Airport,v2,28571.12,Net 30,Bank Transfer,2023-02-21,true
369,Construction,Engineering,v3,39756.76,Net 45,Bank Transfer,2023-02-11,true
370,Services,Port,v5,20614.73,Net 30,Credit Card,2022-11-07,false
371,Maintenance,Public Works,v1,83066.16,Net 60,Bank Transfer,2023-04-12,false
372,Construction,Port,v1,58287.51,Net 45,Bank Transfer,2023-07-01,true
373,Construction,Port,v2,17971.69,Net 45,Credit Card,2023-03-14,false
374,Construction,Transportation,v2,28763.77,Net 60,PayPal,2022-11-06,false
375,Construction,Transportation,v1,36361.97,Net 45,Bank Transfer,2023-09-07,false
376,Services,Airport,v1,74633.6,Net 45,Credit Card,2022-11-01,true
377,Construction,Public Works,v3,49827.57,Net 30,PayPal,2023-03-28,true
378,Supply,Engineering,v4,48219.04,Net 30,Credit Card,2023-01-18,false
379,Supply,Engineering,v5,70813.12,Net 30,PayPal,2023-09-06,false
380,Services,Airport,v3,27527.17,Net 45,Bank Transfer,2022-12-08,false
381,Services,Public Works,v5,79095.43,Net 45,PayPal,2023-06-29,false
382,Maintenance,Public Works,v3,96937.94,Net 30,PayPal,2023-10-09,false
383,Maintenance,Transportation,v2,64067.64,Net 45,PayPal,2022-12-15,true
384,Services,Public Works,v3,15690.12,Net 30,Credit Card,2023-04-26,false
385,Supply,Public Works,v1,21635.18,Net 30,PayPal,2023-03-27,true
386,Services,Public Works,v3,34610.95,Net 45,PayPal,2023-01-30,true
387,Services,Bridge and Highway,v4,56002.99,Net 30,Bank Transfer,2022-11-04,true
388,Maintenance,Bridge and Highway,v2,55096.38,Net 30,Bank Transfer,2022-11-22,false
389,Maintenance,Public Works,v2,20522.19,Net 60,PayPal,2023-07-09,true
390,Maintenance,Bridge and Highway,v5,90711.58,Net 45,Credit Card,2023-10-29,true
391,Supply,Public Works,v4,11661.89,Net 45,Bank Transfer,2023-08-27,true
392,Maintenance,Bridge and Highway,v4,63259.55,Net 30,Bank Transfer,2023-09-19,true
393,Supply,Airport,v5,29171.23,Net 60,Bank Transfer,2023-08-30,true
394,Maintenance,Engineering,v5,62873.4,Net 30,Bank Transfer,2023-02-02,true
395,Supply,Port,v5,12930.8,Net 30,Bank Transfer,2023-06-01,false
396,Services,Engineering,v4,16503.79,Net 60,Credit Card,2023-02-07,true
397,Supply,Engineering,v2,17242.87,Net 30,Bank Transfer,2023-02-15,true
398,Construction,Public Works,v1,99230.12,Net 30,Credit Card,2023-03-29,false
399,Construction,Transportation,v3,60457.43,Net 30,PayPal,2023-07-11,true
400,Supply,Airport,v2,38155.15,Net 60,Bank Transfer,2023-09-15,false
401,Construction,Port,v5,19836.96,Net 45,Bank Transfer,2023-09-28,true
402,Maintenance,Bridge and Highway,v2,64222.7,Net 45,PayPal,2022-11-17,false
403,Construction,Port,v2,86065.27,Net 45,Credit Card,2023-08-30,false
404,Services,Airport,v4,18366.29,Net 30,Credit Card,2023-09-16,true
405,Services,Transportation,v3,21018.62,Net 45,PayPal,2022-12-29,false
406,Construction,Transportation,v4,27099.95,Net 60,Credit Card,2023-08-21,true
407,Construction,Port,v4,26912.7,Net 45,Bank Transfer,2023-04-09,true
408,Supply,Port,v5,49046.05,Net 60,Credit Card,2023-05-16,true
409,Construction,Airport,v3,45043.54,Net 30,Credit Card,2023-07-29,false
410,Supply,Transportation,v5,90016.45,Net 60,Bank Transfer,2023-06-04,false
411,Services,Public Works,v2,29056.37,Net 30,PayPal,2022-11-08,true
412,Supply,Bridge and Highway,v3,41786.51,Net 60,Credit Card,2023-05-28,true
413,Supply,Airport,v2,93367.14,Net 30,Credit Card,2023-07-08,true
414,Services,Transportation,v3,11486.31,Net 60,PayPal,2023-09-21,false
415,Maintenance,Bridge and Highway,v3,36204.79,Net 30,Credit Card,2022-11-10,true
416,Services,Engineering,v1,51545.94,Net 45,PayPal,2023-04-09,false
417,Construction,Port,v3,81423.57,Net 60,Credit Card,2023-10-15,true
418,Construction,Port,v4,78481.84,Net 30,Credit Card,2023-07-09,true
419,Supply,Bridge and Highway,v5,86068.49,Net 60,PayPal,2023-02-09,false
420,Maintenance,Transportation,v4,13478.82,Net 30,Credit Card,2023-10-25,true
421,Maintenance,Public Works,v5,87041.42,Net 60,Bank Transfer,2022-12-05,false
422,Services,Airport,v3,34858.4,Net 45,PayPal,2023-07-14,false
423,Services,Bridge and Highway,v1,85889.46,Net 30,Credit Card,2023-02-03,false
424,Construction,Airport,v5,76173.18,Net 45,Credit Card,2023-10-16,false
425,Services,Port,v5,95202.62,Net 45,Credit Card,2023-09-04,false
426,Services,Transportation,v5,72140.15,Net 30,Bank Transfer,2023-07-19,true
427,Maintenance,Transportation,v1,22831.16,Net 60,Bank Transfer,2023-03-28,false
428,Construction,Public Works,v2,91424.89,Net 45,Bank Transfer,2023-08-01,false
429,Construction,Public Works,v4,80070.32,Net 45,Credit Card,2023-02-12,false
430,Maintenance,Airport,v4,66083.98,Net 45,Credit Card,2023-03-18,true
431,Services,Bridge and Highway,v2,73523.84,Net 60,Credit Card,2023-02-10,true
432,Maintenance,Engineering,v3,12234.09,Net 60,Credit Card,2023-06-15,false
433,Supply,Bridge and Highway,v1,93246.62,Net 60,Credit Card,2023-04-20,false
434,Construction,Airport,v5,18143.25,Net 30,Bank Transfer,2023-10-14,false
435,Supply,Bridge and Highway,v5,79015.66,Net 30,PayPal,2023-07-28,true
436,Construction,Bridge and Highway,v1,31923.66,Net 45,Credit Card,2023-04-26,true
